판매 구분,Brand,Corporation,Channel,Order Type,Reference No,Tracking No,Order No,Order Date,Order Time,Status,Claim Reason,SKU Code,Product Name,SAP Code,SAP Name,Product Category,Pre Order,88Code,결제 방식,통화,QTY,Price,Subtotal,Discount Price,Tax,Total Price,Recipient Country,Recipient City,Recipient Address,Recipient Name,Orderer Email,Orderer Phone,Collected Date,Collected Time,Canceled Date,Canceled Time,Picking Requested Date,Picking Requested Time,Shipped Date,Shipped Time,Delivered Date,Delivered Time,Pickup Requested Date,Pickup Requested Time,Refunded Date,Refunded Time
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26020903FKQ0VQZ4,2026-02-09,01:27 PM (KST),CANCELED,,S18000048,웨이브 트레이,18000048,웨이브 트레이,TABLE ACCESSORIES,X,,CREDIT_CARD,KRW,1,260.0,3260.0,0,296.0,260.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,jeoh@mentoss.co.kr,01012341234,2026-02-09,01:28 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26020503REN0KYG5,2026-02-05,01:52 PM (KST),CANCELED,,S18000047,대영 테스트,18000047,대영 테스트,TABLE ACCESSORIES,X,,CREDIT_CARD,KRW,2,128000.0,256000.0,0,23273.0,256000.0,KR,"성북구, 서울특별시 장위동","02775 서울특별시 성북구 돌곶이로30길 64 (장위동, 장위자이레디언트아파트3단지), 304동 701호",임영록,xotrs1@gmail.com,01030227642,2026-02-05,01:52 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26020404EOX11ZSS,2026-02-04,02:43 PM (KST),CANCELED,,S18000047,대영 테스트,18000047,대영 테스트,TABLE ACCESSORIES,X,,CREDIT_CARD,KRW,1,128000.0,128000.0,0,11636.0,128000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,jeoh@mentoss.co.kr,01087275844,2026-02-04,02:45 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26012801EFD02E1I,2026-01-28,10:49 AM (KST),CANCELED,,S18000047,대영 테스트!,18000047,대영 테스트!,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,1,128000.0,128000.0,0,11636.0,128000.0,KR,"울주군, 울산광역시 청량읍","44988 울산광역시 울주군 청량읍 처용산업4길 14-11, 101동 901호",최지원,show1515@naver.com,01084134149,2026-01-28,10:50 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF260128015TQ039OA,2026-01-28,10:30 AM (KST),CANCELED,,S18000047,대영 테스트!,18000047,대영 테스트!,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,1,128000.0,128000.0,0,11636.0,128000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 101동 901호",최지원,show1515@naver.com,01084134149,2026-01-28,10:30 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260121042CJ0FSZG,2026-01-21,02:16 PM (KST),CANCELED,,S17000093,닷 버터 나이프 블랙,17000093,닷 버터 나이프 블랙,CUTLERY,X,8809907775552,CREDIT_CARD,KRW,1,15000.0,18000.0,0,1636.0,15000.0,KR,"구리시, 경기도 수택동","11932 경기도 구리시 원수택로64번길 33 (수택동, 유탑 트윈팰리스), 101-1103 도시형생활주택",윤석주,monster1354@gentlemonster.com,01046171803,2026-01-21,02:17 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26011503XS00QM3W,2026-01-15,02:07 PM (KST),CANCELED,,S18000047,대영 테스트,18000047,대영 테스트,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,1,128000.0,238700.0,0,21700.0,128000.0,KR,"동작구, 서울특별시 신대방동","07067 서울특별시 동작구 대림로 2-2 (신대방동), 몰라",전송연,daeyeonggim61@gmail.com,01096365883,2026-01-15,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26011503XS00QM3W,2026-01-15,02:07 PM (KST),CANCELED,,B00000148,TEST,17000091,FIGURE EGG CUP-WHITE TEST 11,,X,,KAKAO_PAY,KRW,1,36900.0,238700.0,0,21700.0,36900.0,KR,"동작구, 서울특별시 신대방동","07067 서울특별시 동작구 대림로 2-2 (신대방동), 몰라",전송연,daeyeonggim61@gmail.com,01096365883,2026-01-15,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26011503XS00QM3W,2026-01-15,02:07 PM (KST),CANCELED,,B00000148,TEST,17000089,테스트,,X,,KAKAO_PAY,KRW,1,36900.0,238700.0,0,21700.0,36900.0,KR,"동작구, 서울특별시 신대방동","07067 서울특별시 동작구 대림로 2-2 (신대방동), 몰라",전송연,daeyeonggim61@gmail.com,01096365883,2026-01-15,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26011503XS00QM3W,2026-01-15,02:07 PM (KST),CANCELED,,B00000148,TEST,17000090,테스트 상품1,,X,,KAKAO_PAY,KRW,1,36900.0,238700.0,0,21700.0,36900.0,KR,"동작구, 서울특별시 신대방동","07067 서울특별시 동작구 대림로 2-2 (신대방동), 몰라",전송연,daeyeonggim61@gmail.com,01096365883,2026-01-15,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26011305G4N0G6J5,2026-01-13,04:04 PM (KST),CANCELED,,S18000047,대영 테스트,18000047,대영 테스트,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,1,128000.0,128000.0,0,11636.0,128000.0,KR,"구로구, 서울특별시 개봉동","08329 서울특별시 구로구 개봉로20길 6 (개봉동, 현대아파트1단지), 101동 901호",최지원,crusio60@gmail.com,01084134149,2026-01-13,04:04 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26010903LMG0U64E,2026-01-09,01:40 PM (KST),CANCELED,,S17000073,QA,17000073,QA,CUTLERY,X,8809907776184,KAKAO_PAY,KRW,1,24000.0,27000.0,0,2455.0,24000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원,show1515@naver.com,01084134149,2026-01-09,01:40 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903LTP0ILX1,2026-03-19,01:40 PM (KST),COMPLETED,,S17000091,FIGURE EGG CUP-WHITE TEST 11,17000091,FIGURE EGG CUP-WHITE TEST 11,TABLE ACCESSORIES,X,8809907775682,KAKAO_PAY,KRW,1,36900.0,36900.0,0,3355.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,01:40 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903KOM0SCZX,2026-03-19,01:38 PM (KST),COMPLETED,,S17000087,웨이브 트레이,17000087,웨이브 트레이,TABLE ACCESSORIES,X,8809907776320,KAKAO_PAY,KRW,1,59000.0,59000.0,0,5364.0,59000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,01:38 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903B3F07D1J,2026-03-19,01:17 PM (KST),COMPLETED,,S17000032,닷 나이프,17000032,닷 나이프,CUTLERY,X,8809907775620,KAKAO_PAY,KRW,1,21000.0,24000.0,0,2182.0,21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,01:17 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF260310044KA0BEB8,2026-03-10,02:21 PM (KST),COMPLETED,,S17000061,웨이브 홀더,17000061,웨이브 홀더,TABLE ACCESSORIES,X,8809907776061,KAKAO_PAY,KRW,1,52000.0,52000.0,0,4727.0,52000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,fogbow.juni@gmail.com,01087275844,2026-03-10,02:21 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031001X0P03VC9,2026-03-10,11:29 AM (KST),COMPLETED,,S17000055,웨이브 코스터,17000055,웨이브 코스터,DRINKING WEAR,X,8809907776009,KAKAO_PAY,KRW,1,31000.0,31000.0,0,2818.0,31000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",육주은,fogbow.juni@gmail.com,01087275844,2026-03-10,11:29 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031001WPU0OQXM,2026-03-10,11:28 AM (KST),COMPLETED,,S17000065,웨이브 디저트 포크,17000065,웨이브 디저트 포크,CUTLERY,X,8809907776108,KAKAO_PAY,KRW,1,21000.0,24000.0,0,2182.0,21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",육주은,fogbow.juni@gmail.com,01087275844,2026-03-10,11:28 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031001UTJ0WCIH,2026-03-10,11:24 AM (KST),COMPLETED,,S17000087,웨이브 트레이,17000087,웨이브 트레이,TABLE ACCESSORIES,X,8809907776320,KAKAO_PAY,KRW,1,59000.0,59000.0,0,5364.0,59000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",육주은,fogbow.juni@gmail.com,01087275844,2026-03-10,11:25 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030305TF40WQTY,2026-03-03,04:32 PM (KST),COMPLETED,,B00000160,0130테스트,17000091,FIGURE EGG CUP-WHITE TEST 11,,X,,KAKAO_PAY,KRW,3,36900.0,224400.0,0,20400.0,110700.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-03-03,04:32 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030305TF40WQTY,2026-03-03,04:32 PM (KST),COMPLETED,,B00000160,0130테스트,17000090,테스트 상품1,,X,,KAKAO_PAY,KRW,3,36900.0,224400.0,0,20400.0,110700.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-03-03,04:32 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030305TF40WQTY,2026-03-03,04:32 PM (KST),COMPLETED,,B00000160,0130테스트,16000231,쇼핑백,,X,,KAKAO_PAY,KRW,3,1000.0,224400.0,0,20400.0,3000.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-03-03,04:32 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26021903RW804OEY,2026-02-19,01:53 PM (KST),COMPLETED,,B00000160,0130테스트,17000091,FIGURE EGG CUP-WHITE TEST 11,,X,,KAKAO_PAY,KRW,1,36900.0,73800.0,0,6709.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",수신자이름이름,bighamster27@naver.com,01087275844,2026-02-19,01:53 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26021903RW804OEY,2026-02-19,01:53 PM (KST),COMPLETED,,B00000160,0130테스트,17000090,테스트 상품1,,X,,KAKAO_PAY,KRW,1,36900.0,73800.0,0,6709.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",수신자이름이름,bighamster27@naver.com,01087275844,2026-02-19,01:53 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26021901WOM0X3UC,2026-02-19,11:28 AM (KST),COMPLETED,,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,1,21000.0,24000.0,0,2182.0,21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",카카오수신자주은,jeoh@mentoss.co.kr,01012341234,2026-02-19,11:28 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26021901R8G0LLQM,2026-02-19,11:24 AM (KST),COMPLETED,,S17000091,FIGURE EGG CUP-WHITE TEST 11,17000091,FIGURE EGG CUP-WHITE TEST 11,TABLE ACCESSORIES,X,8809907775682,KAKAO_PAY,KRW,1,36900.0,36900.0,0,3355.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",수신자주은,jeoh@mentoss.co.kr,01012341234,2026-02-19,11:24 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26021300V0Y1ABGK,2026-02-13,10:07 AM (KST),COMPLETED,,S17000091,FIGURE EGG CUP-WHITE TEST 11,17000091,FIGURE EGG CUP-WHITE TEST 11,TABLE ACCESSORIES,X,8809907775682,KAKAO_PAY,KRW,1,36900.0,36900.0,0,3355.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108",배송완료주은,wndms1650@naver.com,01087275844,2026-02-13,10:07 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26021300TQ60ZZFA,2026-02-13,10:04 AM (KST),COMPLETED,,S17000091,FIGURE EGG CUP-WHITE TEST 11,17000091,FIGURE EGG CUP-WHITE TEST 11,TABLE ACCESSORIES,X,8809907775682,KAKAO_PAY,KRW,1,36900.0,36900.0,0,3355.0,36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",주문취소불가주은,wndms1650@naver.com,01087275844,2026-02-13,10:05 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26021205AJA091P0,2026-02-12,03:51 PM (KST),COMPLETED,,B00000160,0130테스트,17000091,FIGURE EGG CUP-WHITE TEST 11,,X,,KAKAO_PAY,KRW,3,36900.0,224400.0,0,20400.0,110700.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,03:51 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26021205AJA091P0,2026-02-12,03:51 PM (KST),COMPLETED,,B00000160,0130테스트,17000090,테스트 상품1,,X,,KAKAO_PAY,KRW,3,36900.0,224400.0,0,20400.0,110700.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,03:51 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26021205AJA091P0,2026-02-12,03:51 PM (KST),COMPLETED,,B00000160,0130테스트,16000231,쇼핑백,,X,,KAKAO_PAY,KRW,3,1000.0,224400.0,0,20400.0,3000.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,03:51 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260212045K209FB8,2026-02-12,02:23 PM (KST),COMPLETED,,B00000160,0130테스트,17000091,FIGURE EGG CUP-WHITE TEST 11,,X,,KAKAO_PAY,KRW,1,36900.0,74800.0,0,6800.0,36900.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,02:23 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260212045K209FB8,2026-02-12,02:23 PM (KST),COMPLETED,,B00000160,0130테스트,17000090,테스트 상품1,,X,,KAKAO_PAY,KRW,1,36900.0,74800.0,0,6800.0,36900.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,02:23 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260212045K209FB8,2026-02-12,02:23 PM (KST),COMPLETED,,B00000160,0130테스트,16000231,쇼핑백,,X,,KAKAO_PAY,KRW,1,1000.0,74800.0,0,6800.0,1000.0,KR,"용인시 처인구, 경기도 모현읍","17035 경기도 용인시 처인구 모현읍 왕산로 16 (힐스테이트 몬테로이 3단지), 1",김가현,monster1364@gentlemonster.com,01024335715,2026-02-12,02:23 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26012205RCS0WXMH,2026-01-22,04:28 PM (KST),COMPLETED,,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,11,11000.0,121000.0,0,11000.0,121000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-22,04:28 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),COMPLETED,,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,16,11000.0,176000.0,0,16000.0,176000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),COMPLETED,,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,16,11000.0,176000.0,0,16000.0,176000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26032303T1010DIT,2026-03-23,01:56 PM (KST),DELETED,,S17000034,닷 스푼,17000034,닷 스푼,CUTLERY,X,8809907775644,KAKAO_PAY,KRW,1,21000.0,37000.0,0,3364.0,21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,01:56 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26032303T1010DIT,2026-03-23,01:56 PM (KST),DELETED,,S17000046,필로우 스푼,17000046,필로우 스푼,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,16000.0,37000.0,0,3364.0,16000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,01:56 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260323022MJ1JTM0,2026-03-23,11:41 AM (KST),DELETED,,S17000046,필로우 스푼,17000046,필로우 스푼,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,16000.0,20000.0,0,1818.0,16000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,11:41 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260323022MJ1JTM0,2026-03-23,11:41 AM (KST),DELETED,,S17000046,필로우 스푼,16000231,쇼핑백,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,1000.0,20000.0,0,1818.0,1000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,11:41 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260323021L90SWEZ,2026-03-23,11:38 AM (KST),DELETED,,S17000046,필로우 스푼,17000046,필로우 스푼,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,16000.0,20000.0,0,1818.0,16000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,11:39 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260323021L90SWEZ,2026-03-23,11:38 AM (KST),DELETED,,S17000046,필로우 스푼,16000231,쇼핑백,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,1000.0,20000.0,0,1818.0,1000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-23,11:39 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF2603190ICS20E85M,2026-03-20,08:47 AM (KST),DELETED,,S17000087,웨이브 트레이,17000087,웨이브 트레이,TABLE ACCESSORIES,X,8809907776320,KAKAO_PAY,KRW,1,59000.0,59000.0,0,5364.0,59000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-20,08:47 AM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26031903Z640NKQX,2026-03-19,02:10 PM (KST),DELETED,,S17000046,필로우 스푼,17000046,필로우 스푼,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,16000.0,20000.0,0,1818.0,16000.0,KR,"-, - -","- -, -",--,bighamster27@naver.com,01087275844,2026-03-19,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26031903Z640NKQX,2026-03-19,02:10 PM (KST),DELETED,,S17000046,필로우 스푼,16000231,쇼핑백,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,1000.0,20000.0,0,1818.0,1000.0,KR,"-, - -","- -, -",--,bighamster27@naver.com,01087275844,2026-03-19,02:10 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903VZ4053HA,2026-03-19,02:02 PM (KST),DELETED,,S17000046,필로우 스푼,17000046,필로우 스푼,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,16000.0,22500.0,0,2045.0,16000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,02:03 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903VZ4053HA,2026-03-19,02:02 PM (KST),DELETED,,S17000046,필로우 스푼,16000235,기프트 박스aa,CUTLERY,X,8809907775910,KAKAO_PAY,KRW,1,3500.0,22500.0,0,2045.0,3500.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,02:03 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26031903BAD0LHEE,2026-03-19,01:17 PM (KST),DELETED,,S17000098,프리오더 얼럿,17000098,프리오더 얼럿,CUTLERY,X,8809907775903,CREDIT_CARD,KRW,1,23000.0,26000.0,0,2364.0,23000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-19,01:19 PM (KST),,,,,,,,,,,,
ORDER,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26031804S1U06DP8,2026-03-18,03:11 PM (KST),DELETED,,S17000073,QA,17000073,QA,CUTLERY,X,8809907776184,KAKAO_PAY,KRW,1,24000.0,27000.0,0,2455.0,24000.0,KR,"-, - -","- -, -",--,wnstnwl@naver.com,01043300516,2026-03-18,03:12 PM (KST),,,,,,,,,,,,
